Date, USD,Index,CNY,JPY,EUR,KRW,GBP,SGD,INR,THB,NZD,TWD,MYR,IDR,VND,AED,PGK,HKD,CAD,ZAR,CHF,PHP,SDR
03-Jan-2023,0.6828,61.40,4.6994,88.48,0.6400,867.16,0.5656,0.9134,56.51,23.47,1.0760,20.97,2.9975,10635,16039,,,5.3316,,,0.6310,38.07,0.5131
04-Jan-2023,0.6809,61.50,4.6906,89.08,0.6439,866.04,0.5678,0.9138,56.41,23.33,1.0851,20.88,2.9990,10634,16022,,,5.3222,,,0.6351,38.12,0.5120
05-Jan-2023,0.6815,61.50,4.6916,90.17,0.6426,865.90,0.5661,0.9145,56.41,23.08,1.0852,20.92,3.0000,10644,16002,,,5.3276,,,0.6341,38.12,0.5106
06-Jan-2023,0.6769,61.20,4.6378,90.63,0.6431,856.58,0.5677,0.9100,55.92,23.00,1.0839,20.79,2.9753,10582,15887,,,5.2853,,,0.6338,37.66,0.5077
09-Jan-2023,0.6929,62.00,4.7029,91.25,0.6490,862.65,0.5707,0.9221,57.08,23.22,1.0830,21.15,3.0325,10794,16252,,,5.4091,,,0.6415,38.20,0.5224
10-Jan-2023,0.6904,61.70,4.6750,91.13,0.6434,857.24,0.5678,0.9196,56.77,23.08,1.0833,21.03,3.0205,10763,16190,,,5.3909,,,0.6364,37.88,0.5156
11-Jan-2023,0.6911,61.70,4.6803,91.43,0.6435,860.03,0.5684,0.9192,56.50,23.12,1.0832,21.04,3.0225,10691,16206,,,5.3985,,,0.6373,37.96,0.5152
12-Jan-2023,0.6923,61.70,4.6780,91.00,0.6427,861.73,0.5690,0.9209,56.52,23.10,1.0854,21.07,3.0236,10616,16231,,,5.4082,,,0.6444,38.20,0.5161
13-Jan-2023,0.6955,61.70,4.6815,89.87,0.6416,864.99,0.5705,0.9206,56.63,23.08,1.0913,21.14,3.0185,10559,16305,,,5.4322,,,0.6465,38.32,0.5174
16-Jan-2023,0.6988,61.70,4.6820,89.22,0.6439,863.33,0.5700,0.9205,56.85,22.95,1.0910,21.17,3.0136,10509,16378,,,5.4571,,,0.6458,38.13,0.5182
17-Jan-2023,0.6973,61.90,4.7156,89.73,0.6441,862.78,0.5718,0.9216,57.04,23.05,1.0892,21.15,3.0176,10561,16343,,,5.4504,,,0.6453,38.16,0.5171
18-Jan-2023,0.6994,62.30,4.7430,91.86,0.6492,868.97,0.5694,0.9259,57.15,23.16,1.0838,21.21,3.0305,10579,16390,,,5.4727,,,0.6456,38.38,0.5185
19-Jan-2023,0.6904,61.20,4.6743,88.39,0.6395,853.10,0.5598,0.9130,56.18,22.82,1.0756,20.98,2.9794,10427,16197,,,5.4040,,,0.6323,37.70,0.5115
20-Jan-2023,0.6918,61.40,4.6963,89.28,0.6387,855.24,0.5593,0.9155,56.21,22.77,1.0799,21.01,2.9712,10459,16219,,,5.4189,,,0.6344,37.77,0.5128
23-Jan-2023,0.6983,61.90,4.7376,90.50,0.6409,862.78,0.5620,0.9197,56.62,22.82,1.0781,21.21,2.9922,10527,16371,,,5.4670,,,0.6410,37.98,0.5179
24-Jan-2023,0.7033,62.40,4.7715,91.65,0.6468,868.96,0.5679,0.9277,57.43,23.07,1.0822,21.36,3.0136,10509,16488,,,5.5078,,,0.6482,38.36,0.5209
25-Jan-2023,0.7102,63.00,4.8184,92.65,0.6516,875.80,0.5762,0.9362,57.92,23.33,1.0941,21.57,3.0354,10628,16650,,,5.5616,,,0.6553,38.81,0.5263
27-Jan-2023,0.7107,63.00,4.8217,92.41,0.6540,875.32,0.5741,0.9345,57.99,23.37,1.0954,21.58,3.0095,10645,16666,,,5.5652,,,0.6555,38.66,0.5254
30-Jan-2023,0.7092,62.70,4.7864,91.84,0.6521,870.86,0.5718,0.9309,57.92,23.21,1.0917,21.38,3.0052,10617,16633,,,5.5542,,,0.6528,38.64,0.5249
31-Jan-2023,0.7037,62.40,4.7547,91.69,0.6488,866.47,0.5702,0.9249,57.49,23.05,1.0912,21.15,2.9907,10542,16500,,,5.5145,,,0.6509,38.36,0.5206
01-Feb-2023,0.7068,62.60,4.7705,92.06,0.6504,870.37,0.5739,0.9290,57.84,23.27,1.0982,21.20,3.0177,10589,16574,,,5.5426,,,0.6476,38.60,0.5242
02-Feb-2023,0.7150,62.90,4.7982,91.84,0.6488,871.26,0.5771,0.9324,58.47,23.40,1.0943,21.20,3.0312,10621,16767,,,5.6068,,,0.6486,38.53,0.5290
03-Feb-2023,0.7062,62.40,4.7636,90.78,0.6483,867.43,0.5783,0.9265,58.09,23.28,1.0910,20.95,3.0141,10519,16560,,,5.5408,,,0.6457,37.89,0.5203
06-Feb-2023,0.6943,61.90,4.7062,91.44,0.6431,866.51,0.5758,0.9186,57.25,23.24,1.0968,20.79,2.9568,10446,16308,,,5.4489,,,0.6425,37.67,0.5129
07-Feb-2023,0.6931,62.00,4.7032,91.68,0.6458,871.19,0.5756,0.9202,57.35,23.31,1.0967,20.83,2.9786,10499,16314,,,5.4392,,,0.6425,38.02,0.5166
08-Feb-2023,0.6964,62.20,4.7208,91.33,0.6488,876.07,0.5777,0.9225,57.54,23.34,1.1007,20.93,2.9935,10525,16430,,,5.4660,,,0.6418,38.23,0.5202
09-Feb-2023,0.6954,62.20,4.7204,91.40,0.6480,878.82,0.5754,0.9220,57.46,23.34,1.0963,20.94,2.9954,10517,16425,,,5.4585,,,0.6396,38.14,0.5182
10-Feb-2023,0.6923,62.00,4.7125,91.19,0.6459,875.89,0.5724,0.9201,57.16,23.34,1.0978,20.89,2.9980,10485,16328,,,5.4345,,,0.6394,37.77,0.5153
13-Feb-2023,0.6908,62.10,4.7195,91.28,0.6475,882.54,0.5736,0.9207,57.15,23.38,1.0956,20.90,3.0133,10511,16284,,,5.4228,,,0.6393,37.88,0.5155
14-Feb-2023,0.6975,62.50,4.7534,92.06,0.6495,884.07,0.5741,0.9257,57.67,23.58,1.0986,21.06,3.0331,10580,16468,,,5.4753,,,0.6403,38.19,0.5217
15-Feb-2023,0.6937,62.50,4.7482,92.34,0.6472,890.57,0.5707,0.9244,57.48,23.68,1.1006,21.05,3.0405,10546,16387,,,5.4442,,,0.6403,38.26,0.5170
16-Feb-2023,0.6922,62.40,4.7411,92.65,0.6464,887.75,0.5745,0.9233,57.21,23.71,1.0984,20.95,3.0446,10506,16354,,,5.4329,,,0.6383,38.16,0.5176
17-Feb-2023,0.6843,62.00,4.7064,92.15,0.6432,889.45,0.5726,0.9168,56.62,23.65,1.0998,20.80,3.0328,10397,16283,,,5.3710,,,0.6357,37.84,0.5120
20-Feb-2023,0.6892,62.30,4.7309,92.39,0.6449,892.18,0.5728,0.9209,57.01,23.67,1.1040,20.94,3.0521,10453,16344,,,5.3957,,,0.6372,38.00,0.5178
21-Feb-2023,0.6896,62.40,4.7384,92.64,0.6463,893.09,0.5733,0.9225,57.07,23.85,1.1044,20.97,3.0563,10467,16361,,,5.4069,,,0.6369,37.93,0.5181
22-Feb-2023,0.6839,62.00,4.7141,92.26,0.6417,892.07,0.5648,0.9160,56.63,23.70,1.0983,20.87,3.0341,10406,16239,,,5.3654,,,0.6336,37.68,0.5127
23-Feb-2023,0.6830,61.90,4.7007,92.05,0.6430,884.83,0.5662,0.9139,56.53,23.60,1.0928,20.72,3.0281,10371,16272,,,5.3579,,,0.6347,37.59,0.5127
24-Feb-2023,0.6814,62.00,4.7208,91.76,0.6428,888.51,0.5668,0.9154,56.38,23.73,1.0927,20.78,3.0212,10370,16213,,,5.3472,,,0.6364,37.42,0.5121
27-Feb-2023,0.6711,61.40,4.6775,91.49,0.6361,885.42,0.5616,0.9063,55.66,23.57,1.0923,20.45,3.0028,10253,15982,,,5.2661,,,0.6316,37.25,0.5054
28-Feb-2023,0.6730,61.40,4.6690,91.68,0.6354,890.12,0.5586,0.9076,55.66,23.63,1.0932,20.51,3.0183,10257,16004,,,5.2816,,,0.6303,37.16,0.5074
01-Mar-2023,0.6750,61.60,4.6666,92.08,0.6375,893.07,0.5606,0.9091,55.72,23.65,1.0875,20.67,3.0284,10296,16058,,,5.2985,,,0.6350,37.13,0.5080
02-Mar-2023,0.6746,61.40,4.6506,92.04,0.6334,884.95,0.5619,0.9075,55.69,23.48,1.0827,20.68,3.0200,10301,15995,,,5.2953,,,0.6355,37.15,0.5057
03-Mar-2023,0.6744,61.40,4.6569,92.20,0.6357,880.04,0.5635,0.9084,55.53,23.47,1.0835,20.67,3.0203,10328,15999,,,5.2938,,,0.6347,37.02,0.5071
06-Mar-2023,0.6756,61.40,4.6694,91.64,0.6347,876.20,0.5614,0.9085,55.27,23.44,1.0874,20.65,3.0181,10333,16015,,,5.3034,,,0.6322,37.05,0.5080
07-Mar-2023,0.6713,61.10,4.6561,91.30,0.6280,871.62,0.5573,0.9028,54.99,23.15,1.0820,20.53,3.0054,10308,15880,,,5.2696,,,0.6242,36.98,0.5048
08-Mar-2023,0.6591,60.50,4.5964,90.84,0.6256,871.08,0.5575,0.8936,54.12,23.13,1.0807,20.29,2.9808,10182,15657,,,5.1739,,,0.6217,36.53,0.4954
09-Mar-2023,0.6610,60.50,4.6061,90.42,0.6264,872.75,0.5576,0.8949,54.11,23.17,1.0794,20.35,2.9896,10198,15674,,,5.1889,,,0.6215,36.53,0.4995
10-Mar-2023,0.6599,60.40,4.5963,90.12,0.6228,876.27,0.5532,0.8942,54.13,23.16,1.0802,20.38,2.9814,10204,15630,,,5.1800,,,0.6132,36.42,0.4977
13-Mar-2023,0.6665,60.30,4.5854,89.41,0.6219,867.43,0.5501,0.8960,54.59,23.04,1.0757,20.38,2.9879,10239,15699,,,5.2294,,,0.6112,36.59,0.5022
14-Mar-2023,0.6649,60.20,4.5694,89.02,0.6213,868.67,0.5470,0.8962,54.80,22.97,1.0707,20.26,2.9807,10221,15678,,,5.2160,,,0.6079,36.58,0.4977
15-Mar-2023,0.6692,60.60,4.6070,90.03,0.6228,871.16,0.5501,0.8983,55.18,23.09,1.0754,20.47,2.9930,10284,15786,,,5.2531,,,0.6116,36.73,0.5004
16-Mar-2023,0.6637,60.20,4.5807,88.13,0.6260,870.28,0.5495,0.8964,54.87,22.89,1.0771,20.33,2.9913,10218,15650,,,5.2091,,,0.6173,36.46,0.4986
17-Mar-2023,0.6714,60.70,4.6094,89.34,0.6305,872.91,0.5527,0.9008,55.40,22.96,1.0756,20.50,3.0082,10306,15838,,,5.2700,,,0.6221,36.69,0.5037
20-Mar-2023,0.6683,60.50,4.6129,88.05,0.6263,877.41,0.5486,0.8968,55.16,22.84,1.0691,20.42,2.9977,10277,15761,,,5.2446,,,0.6188,36.54,0.5008
21-Mar-2023,0.6691,60.40,4.6051,87.83,0.6246,876.15,0.5460,0.8962,55.29,22.93,1.0769,20.45,2.9959,10276,15782,,,5.2455,,,0.6221,36.41,0.4994
22-Mar-2023,0.6695,60.50,4.6106,88.70,0.6216,875.95,0.5473,0.8949,55.35,23.04,1.0798,20.41,2.9917,10273,15740,,,5.2538,,,0.6179,36.61,0.4990
23-Mar-2023,0.6741,60.40,4.6046,88.13,0.6182,862.30,0.5470,0.8926,55.44,22.99,1.0731,20.44,2.9822,10344,15848,,,5.2907,,,0.6170,36.71,0.5023
24-Mar-2023,0.6687,60.00,4.5769,87.01,0.6172,861.58,0.5443,0.8878,54.98,22.80,1.0720,20.28,2.9600,10151,15711,,,5.2488,,,0.6123,36.31,0.4962
27-Mar-2023,0.6650,59.90,4.5745,86.92,0.6176,864.15,0.5434,0.8868,54.73,22.84,1.0722,20.18,2.9450,10091,15634,,,5.2201,,,0.6109,36.18,0.4957
28-Mar-2023,0.6689,60.20,4.6037,87.37,0.6187,868.75,0.5431,0.8887,54.99,22.94,1.0738,20.29,2.9415,10094,15722,,,5.2507,,,0.6115,36.38,0.4985
29-Mar-2023,0.6703,60.30,4.6158,88.28,0.6184,871.42,0.5437,0.8906,55.16,22.99,1.0708,20.41,2.9499,10115,15742,,,5.2615,,,0.6171,36.48,0.4985
30-Mar-2023,0.6687,60.30,4.6074,88.66,0.6169,871.68,0.5431,0.8893,55.06,22.90,1.0756,20.38,2.9597,10068,15698,,,5.2492,,,0.6145,36.38,0.4970
31-Mar-2023,0.6712,60.30,4.6051,89.10,0.6156,869.30,0.5415,0.8908,55.18,22.90,1.0683,20.44,2.9597,10051,15748,,,5.2688,,,0.6135,36.45,0.4988
03-Apr-2023,0.6663,60.20,4.5912,88.95,0.6172,878.25,0.5425,0.8889,54.92,22.97,1.0723,20.29,2.9469,9991,15645,,,5.2305,,,0.6124,36.34,0.4953
04-Apr-2023,0.6765,61.00,4.6570,89.90,0.6214,890.26,0.5455,0.8985,55.70,23.19,1.0743,20.60,2.9820,10085,15877,,,5.3101,,,0.6185,36.92,0.5030
05-Apr-2023,0.6736,60.50,4.6339,88.61,0.6148,882.36,0.5392,0.8925,55.36,22.86,1.0616,20.51,2.9617,10050,15803,,,5.2876,,,0.6100,36.62,0.4996
06-Apr-2023,0.6694,60.20,4.6061,87.85,0.6144,883.04,0.5376,0.8902,54.87,22.67,1.0654,20.43,2.9484,9993,15698,,,5.2547,,,0.6071,36.43,0.4959
11-Apr-2023,0.6677,60.20,4.5966,88.98,0.6128,881.97,0.5377,0.8885,54.79,22.90,1.0719,20.35,2.9489,9933,15657,,,5.2414,,,0.6057,36.51,0.4954
12-Apr-2023,0.6671,60.20,4.5940,89.26,0.6101,884.15,0.5361,0.8885,54.73,22.82,1.0763,20.37,2.9456,9907,15642,,,5.2367,,,0.6017,36.74,0.4949
13-Apr-2023,0.6701,60.30,4.6068,89.33,0.6101,880.41,0.5367,0.8896,54.94,22.95,1.0792,20.46,2.9505,9907,15709,,,5.2602,,,0.6013,37.09,0.4974
14-Apr-2023,0.6783,60.70,4.6385,89.85,0.6125,880.80,0.5409,0.8987,55.52,23.23,1.0744,20.61,2.9777,9947,15903,,,5.3246,,,0.6019,37.46,0.5018
17-Apr-2023,0.6715,60.50,4.6141,89.94,0.6111,880.80,0.5407,0.8939,55.04,23.05,1.0832,20.47,2.9674,9926,15769,,,5.2712,,,0.6000,37.40,0.4957
18-Apr-2023,0.6733,60.80,4.6265,90.46,0.6153,887.13,0.5433,0.8979,55.25,23.19,1.0868,20.54,2.9884,10001,15831,,,5.2853,,,0.6044,37.83,0.4990
19-Apr-2023,0.6727,60.70,4.6304,90.45,0.6137,888.40,0.5422,0.8972,55.23,23.17,1.0854,20.56,2.9811,9986,15812,,,5.2803,,,0.6039,37.73,0.4986
20-Apr-2023,0.6715,60.70,4.6256,90.45,0.6126,890.13,0.5399,0.8960,55.19,23.12,1.0889,20.55,2.9788,9968,15785,,,5.2711,,,0.6018,37.83,0.4988
21-Apr-2023,0.6708,60.60,4.6201,89.76,0.6120,890.62,0.5394,0.8946,55.10,23.04,1.0900,20.54,2.9765,9958,15759,,,5.2646,,,0.5994,37.58,0.4974
24-Apr-2023,0.6676,60.40,4.6062,89.71,0.6081,891.25,0.5372,0.8920,54.79,23.03,1.0894,20.47,2.9623,9911,15676,,,5.2391,,,0.5956,37.37,0.4952
26-Apr-2023,0.6609,59.80,4.5739,88.32,0.6014,883.26,0.5318,0.8838,54.15,22.64,1.0776,20.30,2.9483,9839,15521,,,5.1879,,,0.5887,36.73,0.4897
27-Apr-2023,0.6627,59.90,4.5836,88.58,0.5992,887.46,0.5308,0.8844,54.12,22.60,1.0777,20.33,2.9537,9752,15554,,,5.2021,,,0.5901,36.94,0.4904
28-Apr-2023,0.6610,59.80,4.5709,89.22,0.6002,884.79,0.5301,0.8828,54.02,22.58,1.0764,20.33,2.9467,9676,15507,,,5.1888,,,0.5915,36.70,0.4892
01-May-2023,0.6639,60.20,4.5893,90.90,0.6032,888.63,0.5288,0.8859,54.30,22.67,1.0729,20.41,2.9625,9739,15578,,,5.2115,,,0.5938,36.75,0.4929
02-May-2023,0.6705,60.80,4.6349,92.28,0.6105,898.50,0.5366,0.8955,54.83,22.92,1.0825,20.64,2.9888,9858,15733,,,5.2634,,,0.6006,37.08,0.4975
03-May-2023,0.6664,60.30,4.6066,90.60,0.6047,890.70,0.5336,0.8890,54.53,22.69,1.0693,20.49,2.9715,9804,15636,,,5.2312,,,0.5940,36.88,0.4956
04-May-2023,0.6690,60.30,4.6174,89.95,0.6036,885.48,0.5315,0.8881,54.67,22.77,1.0707,20.52,2.9805,9790,15687,,,5.2514,,,0.5907,36.96,0.4957
05-May-2023,0.6735,60.70,4.6550,90.25,0.6101,890.77,0.5344,0.8924,55.09,22.92,1.0680,20.64,2.9897,9878,15794,,,5.2863,,,0.5955,37.20,0.4981
08-May-2023,0.6775,61.10,4.6857,91.29,0.6137,894.84,0.5356,0.8978,55.41,22.98,1.0734,20.77,3.0064,9961,15889,,,5.3167,,,0.6027,37.47,0.5014
09-May-2023,0.6778,61.20,4.6925,91.43,0.6165,896.39,0.5373,0.8982,55.54,22.85,1.0693,20.79,3.0107,10003,15898,,,5.3193,,,0.6028,37.71,0.5014
10-May-2023,0.6764,61.10,4.6872,91.54,0.6168,896.03,0.5360,0.8978,55.48,22.77,1.0665,20.78,3.0123,9980,15870,,,5.2979,,,0.6023,37.74,0.5013
11-May-2023,0.6775,61.20,4.6965,90.99,0.6171,895.49,0.5367,0.8981,55.58,22.83,1.0632,20.81,3.0183,9968,15899,,,5.3052,,,0.6033,37.72,0.5027
12-May-2023,0.6690,60.60,4.6473,90.11,0.6124,892.81,0.5343,0.8914,54.98,22.70,1.0697,20.57,2.9941,9866,15693,,,5.2462,,,0.5969,37.33,0.4968
15-May-2023,0.6682,60.70,4.6487,91.00,0.6148,891.89,0.5358,0.8943,54.95,22.56,1.0750,20.58,3.0072,9899,15673,,,5.2404,,,0.5996,37.37,0.4968
16-May-2023,0.6674,60.70,4.6474,90.70,0.6139,893.45,0.5335,0.8924,54.86,22.62,1.0702,20.56,3.0050,9885,15654,,,5.2301,,,0.5978,37.49,0.4971
17-May-2023,0.6639,60.60,4.6459,90.82,0.6117,889.13,0.5326,0.8912,54.69,22.73,1.0651,20.46,3.0018,9879,15569,,,5.2025,,,0.5955,37.33,0.4942
18-May-2023,0.6647,60.70,4.6621,91.41,0.6138,887.07,0.5331,0.8930,54.85,22.77,1.0633,20.45,3.0091,9881,15577,,,5.2035,,,0.5980,37.22,0.4966
19-May-2023,0.6634,60.80,4.6697,91.74,0.6160,880.62,0.5349,0.8946,54.89,22.88,1.0630,20.37,3.0201,9911,15558,,,5.1792,,,0.6001,36.97,0.4964
22-May-2023,0.6640,60.70,4.6647,91.62,0.6142,876.41,0.5337,0.8934,55.00,22.89,1.0575,20.36,3.0158,9896,15564,,,5.1924,,,0.5968,37.04,0.4970
23-May-2023,0.6650,60.90,4.6900,92.16,0.6153,872.58,0.5350,0.8950,55.08,23.08,1.0596,20.42,3.0351,9883,15591,,,5.2062,,,0.5978,36.99,0.4974
24-May-2023,0.6598,60.40,4.6467,91.24,0.6118,867.87,0.5306,0.8880,54.55,22.74,1.0706,20.31,3.0239,9826,15495,,,5.1699,,,0.5943,36.77,0.4947
25-May-2023,0.6527,60.00,4.6137,91.08,0.6077,864.86,0.5287,0.8828,54.02,22.67,1.0728,20.12,3.0165,9757,15325,,,5.1135,,,0.5915,36.52,0.4897
26-May-2023,0.6515,59.90,4.5979,91.01,0.6068,862.94,0.5280,0.8810,53.89,22.57,1.0733,20.01,3.0155,9746,15297,,,5.1040,,,0.5895,36.37,0.4897
29-May-2023,0.6547,60.20,4.6249,91.88,0.6098,867.22,0.5299,0.8851,54.06,22.74,1.0789,20.07,3.0141,9801,15368,,,5.1273,,,0.5923,36.70,0.4917
30-May-2023,0.6509,60.10,4.6185,91.58,0.6090,862.56,0.5279,0.8819,53.89,22.67,1.0796,19.93,3.0059,9756,15286,,,5.0986,,,0.5897,36.72,0.4888
31-May-2023,0.6495,59.80,4.6096,90.56,0.6072,858.99,0.5239,0.8790,53.68,22.52,1.0814,19.95,2.9994,9736,15257,,,5.0876,,,0.5897,36.48,0.4880
01-Jun-2023,0.6511,60.00,4.6264,90.97,0.6098,860.88,0.5240,0.8805,53.70,22.64,1.0843,20.01,3.0048,9762,15292,,,5.0993,,,0.5932,36.59,0.4905
02-Jun-2023,0.6612,60.60,4.6757,91.84,0.6138,863.24,0.5274,0.8892,54.43,22.86,1.0846,20.26,3.0346,9913,15519,,,5.1780,,,0.5980,36.97,0.4972
05-Jun-2023,0.6607,60.80,4.6967,92.55,0.6174,863.33,0.5315,0.8923,54.54,22.82,1.0897,20.29,3.0237,9833,15528,,,5.1787,,,0.6017,37.09,0.4952
06-Jun-2023,0.6661,61.30,4.7373,92.92,0.6211,871.43,0.5352,0.8981,55.04,23.16,1.0943,20.45,3.0627,9882,15642,,,5.2233,,,0.6025,37.44,0.5015
07-Jun-2023,0.6678,61.50,4.7557,92.94,0.6248,870.40,0.5378,0.9005,55.09,23.23,1.0998,20.53,3.0751,9932,15682,,,5.2359,,,0.6060,37.47,0.5025
08-Jun-2023,0.6662,61.40,4.7523,93.14,0.6220,868.58,0.5353,0.8980,55.01,23.24,1.1013,20.49,3.0762,9924,15648,,,5.2203,,,0.6058,37.40,0.5008
09-Jun-2023,0.6708,61.60,4.7778,93.45,0.6224,867.26,0.5344,0.9006,55.30,23.21,1.1008,20.63,3.0937,9960,15754,,,5.2565,,,0.6031,37.55,0.5043
13-Jun-2023,0.6761,62.20,4.8441,94.30,0.6270,861.74,0.5395,0.9075,55.72,23.36,1.1040,20.78,3.1259,10052,15888,,,5.2975,,,0.6129,37.88,0.5073
14-Jun-2023,0.6767,62.30,4.8501,94.81,0.6280,865.55,0.5369,0.9087,55.70,23.44,1.1012,20.79,3.1267,10079,15907,,,5.2994,,,0.6128,37.88,0.5075
15-Jun-2023,0.6821,62.80,4.8780,96.33,0.6304,872.42,0.5392,0.9163,56.06,23.74,1.1010,20.97,3.1602,10193,16048,,,5.3384,,,0.6161,38.18,0.5114
16-Jun-2023,0.6888,63.10,4.9088,96.93,0.6296,878.07,0.5387,0.9209,56.41,23.87,1.1042,21.15,3.1823,10296,16206,,,5.3863,,,0.6143,38.47,0.5161
19-Jun-2023,0.6865,63.00,4.9071,97.24,0.6275,878.37,0.5354,0.9192,56.27,23.85,1.1035,21.14,3.1685,10290,16148,,,5.3660,,,0.6135,38.27,0.5120
20-Jun-2023,0.6803,62.60,4.8816,96.63,0.6226,871.59,0.5323,0.9132,55.86,23.65,1.1015,21.04,3.1563,10239,16001,,,5.3204,,,0.6100,37.95,0.5074
